query-id	corpus-id	score
4675	45665	1
4675	425738	1
4675	19258	1
4676	240685	1
4676	34043	1
4679	100057	1
4682	418124	1
4683	374518	1
4684	357687	1
4686	407899	1
4686	74503	1
4686	120954	1
4686	218678	1
4686	85433	1
4686	386349	1
4686	129681	1
4688	467508	1
4689	72088	1
4689	536364	1
4690	483269	1
4691	523303	1
4691	430051	1
4692	258431	1
4695	444568	1
4696	591252	1
4698	261994	1
4699	154559	1
4699	239137	1
4699	239683	1
4701	546379	1
4702	490440	1
4703	585241	1
4703	108924	1
4703	9146	1
4703	27693	1
4704	35593	1
4705	458506	1
4705	58432	1
4706	445095	1
4706	312260	1
4706	140657	1
4706	218067	1
4706	83357	1
4706	482518	1
4707	521967	1
4708	411856	1
4708	290110	1
4708	305894	1
4710	109796	1
4712	229225	1
4713	586632	1
4713	192665	1
4713	191566	1
4713	429575	1
4713	411084	1
4713	144114	1
4716	383704	1
4716	438779	1
4717	266319	1
4719	143861	1
4719	564338	1
4720	560245	1
4721	212390	1
4721	554891	1
4722	523292	1
4722	77214	1
4722	385514	1
4723	38863	1
4724	164987	1
4724	71708	1
4725	113150	1
4725	288604	1
4725	482871	1
4726	314303	1
4726	214610	1
4726	114599	1
4726	232244	1
4728	479384	1
4729	158947	1
4730	419864	1
4730	393757	1
4731	480924	1
4731	171409	1
4732	538787	1
4732	152045	1
4732	277544	1
4733	309314	1
4734	52047	1
4735	591558	1
4736	463462	1
4736	282743	1
4738	559333	1
4738	85074	1
4738	414260	1
4739	339640	1
4741	249450	1
4742	405474	1
4742	343042	1
4745	109483	1
4745	131282	1
4745	224154	1
4745	305164	1
4745	259923	1
4745	29812	1
4747	565765	1
4748	408932	1
4748	584106	1
4748	43142	1
4748	426624	1
4749	67824	1
4749	569812	1
4749	365771	1
4751	254467	1
4751	459226	1
4751	311465	1
4752	126559	1
4752	389102	1
4752	316035	1
4752	23949	1
4752	260095	1
4753	574357	1
4754	363726	1
4755	167834	1
4755	451092	1
4757	200683	1
4757	442591	1
4758	396222	1
4758	479390	1
4758	526568	1
4759	437402	1
4759	165973	1
4760	60098	1
4760	276860	1
4766	66534	1
4766	132825	1
4768	101255	1
4768	4611	1
4769	188695	1
4769	103125	1
4770	450178	1
4772	283862	1
4772	317037	1
4773	478413	1
4773	466196	1
4774	189275	1
4776	584860	1
4776	95490	1
4778	52741	1
4778	464269	1
4778	468095	1
4779	260159	1
4779	254500	1
4782	447488	1
4782	338707	1
4783	590813	1
4783	333343	1
4786	91909	1
4786	366055	1
4787	434266	1
4787	542461	1
4787	422084	1
4787	505580	1
4787	97351	1
4788	123638	1
4789	7540	1
4789	293501	1
4790	510163	1
4791	293897	1
4791	472702	1
4792	135556	1
4793	268584	1
4793	175100	1
4793	187107	1
4793	19343	1
4793	417128	1
4793	36088	1
4795	483368	1
4795	370569	1
4795	322876	1
4796	45638	1
4796	74266	1
4798	384583	1
4799	538060	1
4799	195967	1
4801	22519	1
4801	597376	1
4802	265447	1
4802	227447	1
4803	57913	1
4805	440370	1
4805	490709	1
4805	144685	1
4805	206313	1
4806	161411	1
4807	104198	1
4808	448044	1
4808	328479	1
4809	542721	1
4809	535343	1
4810	207354	1
4810	233571	1
4810	68248	1
4810	25014	1
4810	237584	1
4810	524414	1
4811	577090	1
4811	592484	1
4814	99727	1
4814	60261	1
4815	416409	1
4815	485757	1
4816	349611	1
4817	302967	1
4817	332244	1
4818	226264	1
4818	374330	1
4819	167304	1
4819	493202	1
4819	258531	1
4820	146359	1
4820	230897	1
4821	495344	1
4824	399857	1
4824	336053	1
4824	178007	1
4824	500355	1
4826	54225	1
4826	260726	1
4828	489479	1
4828	434519	1
4828	573974	1
4829	92390	1
4829	219119	1
4830	489220	1
4832	133536	1
4834	170379	1
4834	494171	1
4834	471643	1
4834	66774	1
4834	422453	1
4835	369675	1
4836	483191	1
4836	138575	1
4838	501892	1
4840	46774	1
4841	593111	1
4841	531499	1
4842	5418	1
4842	218362	1
4843	471611	1
4843	332937	1
4843	79415	1
4847	272513	1
4848	215659	1
4850	501488	1
4852	372703	1
4852	462135	1
4852	509745	1
4852	133440	1
4854	584350	1
4855	484897	1
4857	115087	1
4857	542098	1
4857	360439	1
4858	555099	1
4859	71543	1
4859	272929	1
4859	206879	1
4860	396768	1
4861	77963	1
4867	310790	1
4867	290353	1
4867	463751	1
4871	231268	1
4871	494595	1
4871	439719	1
4873	60379	1
4873	272318	1
4874	558240	1
4874	349536	1
4875	498014	1
4875	57520	1
4876	566579	1
4876	276593	1
4876	457873	1
4877	196173	1
4877	594122	1
4877	52149	1
4879	172694	1
4880	596106	1
4881	79357	1
4882	444750	1
4882	28473	1
4882	504434	1
4882	88196	1
4882	231306	1
4882	134458	1
4883	421940	1
4885	444752	1
4886	42537	1
4886	399917	1
4886	367206	1
4887	29306	1
4889	180461	1
4890	11935	1
4890	413324	1
4890	380763	1
4893	570874	1
4893	337142	1
4893	48529	1
4894	105717	1
4894	177114	1
4894	77502	1
4894	517935	1
4894	472062	1
4894	232460	1
4894	319922	1
4895	37306	1
4896	205624	1
4897	571015	1
4897	497335	1
4897	138830	1
4898	290156	1
4898	175682	1
4898	165187	1
4898	313421	1
4899	392852	1
4899	172303	1
4900	477062	1
4902	362225	1
4902	298417	1
4902	41875	1
4902	591247	1
4903	468025	1
4903	60284	1
4904	324879	1
4906	182747	1
4906	143261	1
4907	378889	1
4907	189915	1
4909	16051	1
4909	168238	1
4910	177559	1
4910	116436	1
4912	11263	1
4913	359969	1
4914	40980	1
4914	173649	1
4915	100087	1
4916	213535	1
4917	564345	1
4917	344812	1
4917	96666	1
4921	508070	1
4922	350680	1
4923	351810	1
4923	493952	1
4925	82479	1
4926	237653	1
4927	52940	1
4928	150430	1
4929	524123	1
4929	391171	1
4929	67365	1
4932	340607	1
4933	346449	1
4933	278236	1
4933	86982	1
4933	151746	1
4934	547984	1
4935	543345	1
4935	350796	1
4937	136627	1
4937	349208	1
4937	590711	1
4937	570805	1
4938	76330	1
4939	103987	1
4940	589308	1
4941	280405	1
4943	61109	1
4943	42639	1
4943	114423	1
4944	364594	1
4944	306116	1
4947	107801	1
4947	25624	1
4948	529455	1
4949	1705	1
4949	424961	1
4950	347523	1
4950	155351	1
4951	369551	1
4951	131044	1
4952	475058	1
4952	218793	1
4954	518932	1
4954	180428	1
4954	489933	1
4957	414636	1
4959	155254	1
4961	354006	1
4963	172913	1
4964	411799	1
4965	72029	1
4969	161156	1
4970	35388	1
4970	426268	1
4970	513499	1
4970	262546	1
4970	477048	1
4971	68417	1
4971	161010	1
4971	560681	1
4972	162519	1
4972	30800	1
4972	416606	1
4973	135220	1
4975	136825	1
4975	462671	1
4975	161309	1
4976	366288	1
4977	167213	1
4977	7597	1
4978	298387	1
4980	6826	1
4980	557770	1
4982	535593	1
4983	351698	1
4984	152265	1
4984	166394	1
4985	584128	1
4987	304304	1
4988	65578	1
4989	336240	1
4989	313057	1
4989	113516	1
4989	302678	1
4989	180295	1
4989	60282	1
4989	474184	1
4989	45729	1
4989	77697	1
4991	185541	1
4991	241189	1
4992	16961	1
4993	384185	1
4993	217636	1
4993	576609	1
4994	86408	1
4995	283971	1
4995	445113	1
4995	301813	1
4996	78430	1
4996	183960	1
4996	427229	1
5000	490948	1
5000	172251	1
5000	209159	1
5002	478772	1
5003	276890	1
5005	255455	1
5005	287437	1
5005	44521	1
5006	218285	1
5006	345943	1
5006	23819	1
5006	398278	1
5006	225239	1
5006	57841	1
5007	370304	1
5008	175927	1
5009	550274	1
5009	416661	1
5010	399191	1
5011	381610	1
5011	272798	1
5012	132920	1
5012	489501	1
5012	486791	1
5013	556314	1
5014	183450	1
5014	530114	1
5015	151902	1
5015	402690	1
5015	395481	1
5017	137708	1
5017	415432	1
5017	285887	1
5017	9957	1
5022	266826	1
5023	37116	1
5023	31432	1
5023	160169	1
5024	362645	1
5025	47904	1
5029	42738	1
5031	520098	1
5031	55022	1
5031	356388	1
5032	477683	1
5032	327941	1
5032	123958	1
5033	554853	1
5034	456147	1
5034	291793	1
5034	313441	1
5035	585139	1
5035	563151	1
5036	164262	1
5037	480181	1
5037	139230	1
5038	329582	1
5038	37959	1
5039	349974	1
5039	21768	1
5039	238474	1
5040	223277	1
5041	385310	1
5042	80024	1
5043	242425	1
5043	425444	1
5044	376396	1
5047	407017	1
5047	357184	1
5047	474173	1
5048	110371	1
5048	503940	1
5048	290879	1
5048	262028	1
5048	138148	1
5049	373554	1
5049	278290	1
5049	115267	1
5051	303557	1
5051	145862	1
5051	500695	1
5052	543921	1
5052	214248	1
5053	459152	1
5056	307131	1
5056	268049	1
5057	41293	1
5057	455488	1
5059	554856	1
5059	585790	1
5059	493580	1
5060	415976	1
5060	388899	1
5062	57305	1
5062	260569	1
5065	106578	1
5065	331553	1
5065	59670	1
5066	424079	1
5068	364138	1
5069	489480	1
5070	373691	1
5070	594051	1
5070	547558	1
5070	483185	1
5070	489729	1
5070	252019	1
5070	256362	1
5071	85783	1
5072	487776	1
5073	286335	1
5075	457395	1
5075	75510	1
5075	580661	1
5077	259948	1
5078	403559	1
5078	150543	1
5079	327700	1
5079	98920	1
5081	353915	1
5081	15262	1
5082	334909	1
5082	160030	1
5084	55820	1
5087	470117	1
5087	133120	1
5087	211713	1
5088	115079	1
5089	256693	1
5091	145143	1
5091	37987	1
5091	87675	1
5092	457956	1
5093	457532	1
5094	127958	1
5094	138352	1
5097	572420	1
5098	194240	1
5098	317803	1
5099	397081	1
5100	351011	1
5100	355319	1
5101	561924	1
5101	258419	1
5101	134270	1
5101	275084	1
5102	380786	1
5102	591704	1
5102	356515	1
5102	105567	1
5103	301604	1
5104	190603	1
5104	410590	1
5104	184208	1
5104	39247	1
5105	392503	1
5105	413169	1
5105	208645	1
5106	443134	1
5106	444931	1
5108	472014	1
5109	32282	1
5109	287567	1
5109	584801	1
5109	210605	1
5110	281533	1
5111	222476	1
5113	282565	1
5115	82809	1
5115	466161	1
5116	504612	1
5116	466950	1
5116	92462	1
5118	515645	1
5118	172452	1
5118	571116	1
5119	414505	1
5119	399345	1
5119	124368	1
5119	453521	1
5120	517377	1
5120	547142	1
5120	515083	1
5120	507776	1
5120	222835	1
5121	107727	1
5121	552533	1
5121	438148	1
5122	495383	1
5122	568220	1
5124	413423	1
5124	437465	1
5124	255463	1
5126	264586	1
5127	549380	1
5127	490100	1
5128	285029	1
5129	66649	1
5131	283917	1
5131	105140	1
5131	122807	1
5131	467195	1
5132	325587	1
5132	579165	1
5135	210180	1
5137	257060	1
5139	367026	1
5139	88214	1
5141	168440	1
5143	114022	1
5143	263321	1
5145	9286	1
5145	41675	1
5145	176699	1
5145	232932	1
5145	73286	1
5145	247005	1
5148	408865	1
5148	581251	1
5148	473883	1
5149	182772	1
5151	51497	1
5151	527958	1
5152	257833	1
5153	585332	1
5153	329674	1
5156	343748	1
5158	29828	1
5158	4153	1
5158	467830	1
5158	212540	1
5158	222921	1
5159	514793	1
5159	498444	1
5160	5644	1
5160	469515	1
5165	368698	1
5165	409537	1
5165	473949	1
5165	103584	1
5165	451501	1
5165	491629	1
5165	76107	1
5166	88417	1
5166	305758	1
5168	477357	1
5168	526159	1
5169	524649	1
5174	260078	1
5174	289526	1
5175	587267	1
5177	30316	1
5180	428900	1
5183	287398	1
5183	494808	1
5183	244104	1
5184	556519	1
5188	278643	1
5188	231412	1
5188	430900	1
5189	446214	1
5191	366541	1
5192	307173	1
5193	565698	1
5194	265404	1
5195	525557	1
5195	524018	1
5195	71082	1
5195	472200	1
5195	125195	1
5195	439995	1
5197	256587	1
5198	80289	1
5202	433490	1
5203	444546	1
5203	185217	1
5204	364394	1
5204	365476	1
5205	176640	1
5205	122525	1
5207	192379	1
5210	208860	1
5210	327544	1
5210	72736	1
5210	205196	1
5211	6245	1
5211	349545	1
5211	421987	1
5211	527148	1
5211	562045	1
5212	442906	1
5215	100566	1
5218	512895	1
5219	420018	1
5219	396817	1
5219	429153	1
5219	56867	1
5219	306834	1
5219	287857	1
5222	242663	1
5222	351833	1
5222	447562	1
5223	97852	1
5223	283374	1
5224	335222	1
5224	128772	1
5224	599725	1
5225	591079	1
5227	447066	1
5227	105596	1
5232	316866	1
5232	32127	1
5233	481859	1
5233	544070	1
5236	277003	1
5236	12247	1
5237	592892	1
5237	516361	1
5238	166054	1
5238	84896	1
5238	53669	1
5239	154681	1
5240	435798	1
5242	531408	1
5242	310743	1
5243	317666	1
5244	188756	1
5245	121798	1
5246	189145	1
5246	321786	1
5246	259194	1
5246	168301	1
5246	281727	1
5247	378972	1
5247	490384	1
5251	91477	1
5251	536059	1
5251	102811	1
5252	221477	1
5252	76457	1
5252	561850	1
5252	328182	1
5252	378427	1
5257	417501	1
5257	514238	1
5257	62222	1
5257	123358	1
5257	355310	1
5258	404911	1
5258	483564	1
5260	505977	1
5260	571804	1
5266	161861	1
5266	212265	1
5270	171831	1
5270	3283	1
5270	423177	1
5270	359252	1
5270	164454	1
5270	543227	1
5270	263829	1
5272	132994	1
5272	67816	1
5272	572061	1
5272	387702	1
5274	314235	1
5275	3669	1
5275	450256	1
5275	338909	1
5278	135022	1
5280	109025	1
5280	293464	1
5280	222232	1
5280	487179	1
5283	136283	1
5283	372677	1
5284	138790	1
5284	380759	1
5284	132219	1
5286	476260	1
5286	532616	1
5288	229563	1
5288	106319	1
5288	582829	1
5289	440073	1
5290	211444	1
5290	526377	1
5290	384850	1
5291	480400	1
5291	52882	1
5292	20994	1
5292	232736	1
5292	124298	1
5292	274733	1
5294	482755	1
5294	42129	1
5294	472915	1
5295	201317	1
5296	404222	1
5297	333605	1
5299	577542	1
5303	555581	1
5303	578885	1
5306	471322	1
5306	314826	1
5306	296401	1
5310	256195	1
5310	75715	1
5313	91788	1
5313	242022	1
5313	562282	1
5315	477316	1
5315	15988	1
5317	360089	1
5318	199397	1
5320	94858	1
5321	81865	1
5323	323469	1
5324	20810	1
5324	185983	1
5325	366841	1
5325	583912	1
5325	281707	1
5326	341712	1
5326	185612	1
5327	3566	1
5327	153104	1
5327	590874	1
5328	482638	1
5329	180899	1
5329	219934	1
5329	185118	1
5329	391965	1
5330	58553	1
5333	490991	1
5334	317160	1
5335	229803	1
5335	492578	1
5335	428973	1
5335	234148	1
5341	328821	1
5341	464296	1
5346	129862	1
5348	472646	1
5348	76053	1
5348	321647	1
5349	430441	1
5349	180003	1
5350	489045	1
5350	352908	1
5350	489724	1
5350	332674	1
5350	487726	1
5351	6068	1
5351	325296	1
5352	297215	1
5355	374224	1
5357	526015	1
5357	78249	1
5357	229271	1
5357	423034	1
5357	255739	1
5359	492965	1
5359	18689	1
5360	562166	1
5364	207473	1
5364	571218	1
5364	353081	1
5364	191741	1
5364	428236	1
5364	451782	1
5367	410327	1
5367	487354	1
5367	590614	1
5367	285780	1
5368	453301	1
5368	116617	1
5368	214749	1
5368	77939	1
5368	147437	1
5371	131906	1
5371	278671	1
5373	291614	1
5373	260043	1
5373	33304	1
5376	294297	1
5377	270027	1
5379	213242	1
5379	429012	1
5382	86383	1
5383	369463	1
5383	503079	1
5383	287630	1
5383	481176	1
5384	44059	1
5384	497928	1
5384	380056	1
5384	120447	1
5385	50081	1
5385	152003	1
5385	445353	1
5387	456588	1
5387	583918	1
5387	595317	1
5387	144111	1
5389	522839	1
5390	580331	1
5390	77149	1
5391	107934	1
5395	289402	1
5397	231081	1
5397	21111	1
5401	473692	1
5405	239167	1
5405	337823	1
5405	66122	1
5405	527581	1
5405	460530	1
5407	64961	1
5407	596821	1
5407	218326	1
5407	118232	1
5407	214935	1
5407	111076	1
5408	50742	1
5408	49510	1
5412	543365	1
5412	273735	1
5412	213713	1
5412	584998	1
5413	366824	1
5413	30388	1
5413	276854	1
5413	203626	1
5413	190169	1
5413	98140	1
5413	17269	1
5413	576001	1
5413	35651	1
5415	431389	1
5415	145870	1
5418	113457	1
5418	309037	1
5418	168703	1
5428	386299	1
5429	426157	1
5429	185809	1
5429	285259	1
5429	169074	1
5432	74517	1
5432	451421	1
5432	338724	1
5433	211503	1
5433	151554	1
5433	196432	1
5433	357626	1
5434	299811	1
5434	597265	1
5434	26655	1
5435	349237	1
5435	132356	1
5435	587752	1
5437	190225	1
5437	22807	1
5437	179960	1
5439	153315	1
5439	9216	1
5440	314669	1
5440	537982	1
5440	181069	1
5440	294311	1
5440	85117	1
5440	361929	1
5446	480121	1
5451	295355	1
5451	391370	1
5453	534587	1
5454	510061	1
5454	571990	1
5455	515383	1
5455	403749	1
5458	118491	1
5458	371758	1
5461	110081	1
5461	200297	1
5462	437614	1
5463	233254	1
5466	267215	1
5466	52065	1
5467	244084	1
5468	580133	1
5468	189341	1
5471	457811	1
5471	384265	1
5471	285466	1
5471	367071	1
5477	61030	1
5477	496050	1
5477	19837	1
5477	305863	1
5479	574678	1
5479	464500	1
5479	307895	1
5480	595850	1
5480	114057	1
5483	295993	1
5483	188855	1
5483	71230	1
5485	270539	1
5485	357127	1
5485	49168	1
5485	260305	1
5487	327428	1
5488	419397	1
5488	550648	1
5489	408995	1
5489	519167	1
5489	500338	1
5489	8653	1
5489	192912	1
5491	24979	1
5492	39263	1
5492	5334	1
5492	440802	1
5492	509108	1
5492	320183	1
5493	329849	1
5495	206527	1
5496	58353	1
5497	86627	1
5497	324697	1
5497	210257	1
5499	394748	1
5500	433744	1
5500	461948	1
5500	32520	1
5500	517440	1
5504	322587	1
5504	357553	1
5504	97473	1
5504	436793	1
5504	350588	1
5504	269817	1
5507	59540	1
5507	131723	1
5509	341947	1
5509	304952	1
5509	265239	1
5509	43556	1
5509	192079	1
5512	511135	1
5513	442230	1
5513	44063	1
5513	117429	1
5513	193641	1
5515	564420	1
5517	518967	1
5517	53092	1
5517	138403	1
5517	323647	1
5519	13718	1
5521	221747	1
5524	231737	1
5525	387400	1
5525	380263	1
5525	408628	1
5525	476960	1
5525	34306	1
5525	480155	1
5525	563508	1
5526	595029	1
5526	445163	1
5527	394905	1
5527	433066	1
5528	468104	1
5530	408058	1
5530	495717	1
5532	65137	1
5532	178278	1
5537	300391	1
5537	286535	1
5537	78336	1
5537	320044	1
5538	38726	1
5538	465971	1
5538	201771	1
5540	142059	1
5540	98816	1
5542	322293	1
5545	548718	1
5545	40414	1
5548	291949	1
5548	551934	1
5548	235298	1
5552	434279	1
5552	550783	1
5552	539539	1
5555	164605	1
5555	76954	1
5556	307465	1
5558	477162	1
5562	308962	1
5562	479781	1
5562	545061	1
5562	140883	1
5562	320445	1
5562	182334	1
5563	497436	1
5563	67137	1
5563	491285	1
5564	96250	1
5566	140769	1
5566	49312	1
5566	169754	1
5567	408307	1
5568	286461	1
5568	98013	1
5568	262885	1
5568	113650	1
5568	119699	1
5570	367930	1
5570	92397	1
5570	190873	1
5571	30006	1
5574	71511	1
5574	189874	1
5574	559436	1
5574	121240	1
5574	412965	1
5574	294810	1
5574	548705	1
5576	592665	1
5577	385086	1
5577	489091	1
5577	455851	1
5577	331085	1
5577	292718	1
5577	70885	1
5579	327115	1
5580	284865	1
5581	133054	1
5582	478710	1
5583	245779	1
5583	202054	1
5586	164555	1
5587	205742	1
5587	215225	1
5590	456064	1
5590	259450	1
5590	593976	1
5591	185531	1
5591	223502	1
5591	447034	1
5596	438449	1
5597	567916	1
5600	29571	1
5600	444134	1
5600	258559	1
5601	290841	1
5601	489486	1
5601	49838	1
5605	97446	1
5606	253319	1
5606	491090	1
5606	465256	1
5606	333623	1
5606	172722	1
5608	344950	1
5609	107579	1
5609	240039	1
5610	53993	1
5610	413672	1
5611	286656	1
5611	72026	1
5611	578604	1
5611	207173	1
5611	453051	1
5612	501651	1
5612	423597	1
5612	202145	1
5612	547750	1
5612	131108	1
5613	152839	1
5613	582708	1
5613	151803	1
5614	480225	1
5614	445782	1
5617	256803	1
5617	341252	1
5623	317399	1
5628	365899	1
5628	5953	1
5628	572426	1
5630	225245	1
5630	592670	1
5630	11126	1
5630	153088	1
5632	300242	1
5632	263542	1
5632	6643	1
5633	123718	1
5633	87922	1
5633	299367	1
5634	161153	1
5634	135405	1
5634	69915	1
5635	431136	1
5635	427805	1
5635	373226	1
5636	91838	1
5636	495482	1
5636	525386	1
5636	270952	1
5636	526096	1
5636	409647	1
5636	276163	1
5636	335808	1
5636	541450	1
5637	25029	1
5638	580085	1
5638	171964	1
5638	558286	1
5641	156467	1
5642	589531	1
5642	4006	1
5643	479558	1
5643	196295	1
5648	550558	1
5648	426550	1
5649	384968	1
5649	14699	1
5649	592915	1
5649	238833	1
5649	76786	1
5649	307082	1
5649	72717	1
5649	348079	1
5650	315157	1
5652	256239	1
5652	534333	1
5652	2656	1
5652	309940	1
5654	596957	1
5654	84797	1
5654	340287	1
5654	428578	1
5654	115935	1
5654	19702	1
5656	551275	1
5656	67379	1
5656	396540	1
5659	118800	1
5660	441227	1
5660	331255	1
5665	303432	1
5665	105801	1
5665	589103	1
5665	111921	1
5665	391834	1
5667	291914	1
5667	177028	1
5667	378872	1
5668	149211	1
5668	91430	1
5668	71029	1
5670	583803	1
5670	41012	1
5670	269226	1
5671	435951	1
5671	436020	1
5672	258745	1
5672	423163	1
5673	266397	1
5673	188384	1
5673	254245	1
5674	384747	1
5674	210972	1
5674	485008	1
5674	553718	1
5677	461177	1
5677	340831	1
5678	11184	1
5678	496096	1
5682	288617	1
5684	27891	1
5686	312893	1
5687	291460	1
5687	444246	1
5689	288823	1
5689	202230	1
5689	464173	1
5689	397455	1
5692	223405	1
5692	90902	1
5692	462481	1
5692	287876	1
5692	413955	1
5692	169220	1
5692	171196	1
5692	340842	1
5692	454937	1
5692	173431	1
5692	88351	1
5692	253880	1
5692	171712	1
5693	466972	1
5693	308294	1
5693	223823	1
5694	70657	1
5694	118485	1
5694	410117	1
5694	218293	1
5696	4794	1
5697	495473	1
5700	591089	1
5700	154927	1
5701	552106	1
5703	515191	1
5703	30072	1
5703	215410	1
5703	7814	1
5703	367014	1
5704	178028	1
5708	273820	1
5709	135227	1
5709	39151	1
5709	38906	1
5709	159844	1
5709	271516	1
5709	468501	1
5709	48415	1
5711	173545	1
5711	326532	1
5711	145673	1
5711	590811	1
5711	218579	1
5712	344859	1
5712	355745	1
5712	71038	1
5712	185047	1
5715	498356	1
5715	226748	1
5716	287327	1
5716	438740	1
5716	374211	1
5716	561937	1
5716	298676	1
5717	405301	1
5718	505474	1
5718	350887	1
5718	537276	1
5718	296591	1
5718	391083	1
5718	253530	1
5719	60233	1
5723	474573	1
5723	65532	1
5724	374243	1
5724	109852	1
5724	299422	1
5724	44037	1
5728	214878	1
5728	282725	1
5728	133735	1
5728	337765	1
5729	462183	1
5729	121505	1
5729	243520	1
5731	252859	1
5732	14745	1
5732	543193	1
5733	220176	1
5733	170167	1
5734	317662	1
5734	23420	1
5735	37070	1
5735	219661	1
5735	174336	1
5735	191250	1
5739	124762	1
5739	132361	1
5739	246109	1
5740	93519	1
5740	311011	1
5740	468879	1
5740	106832	1
5740	140307	1
5740	260959	1
5740	216708	1
5740	542974	1
5740	121905	1
5740	213165	1
5740	99658	1
5743	305065	1
5743	63422	1
5746	211765	1
5746	529324	1
5752	480811	1
5754	170628	1
5754	532485	1
5754	176254	1
5754	276960	1
5754	501056	1
5755	300412	1
5755	581056	1
5755	156195	1
5758	369075	1
5760	3533	1
5761	56794	1
5761	14083	1
5761	275237	1
5762	292159	1
5762	338727	1
5765	121622	1
5765	303810	1
5765	289656	1
5765	2205	1
5767	384175	1
5770	127487	1
5770	373204	1
5770	111827	1
5770	34882	1
5770	421992	1
5772	540986	1
5773	591230	1
5773	301570	1
5774	135052	1
5775	27670	1
5775	313935	1
5776	447478	1
5776	538734	1
5777	1203	1
5777	274835	1
5777	339875	1
5783	159471	1
5784	377112	1
5784	336381	1
5784	5975	1
5784	216990	1
5784	400931	1
5784	390066	1
5787	524472	1
5787	415425	1
5787	309074	1
5787	246484	1
5787	390744	1
5787	393883	1
5787	198683	1
5788	36086	1
5789	229633	1
5791	99810	1
5791	577221	1
5792	475042	1
5797	289441	1
5797	321207	1
5798	501433	1
5798	243809	1
5800	220327	1
5802	539867	1
5804	260838	1
5804	592979	1
5804	74497	1
5805	322427	1
5805	322249	1
5806	426223	1
5806	121145	1
5807	524789	1
5810	114857	1
5811	537508	1
5813	30585	1
5814	116631	1
5814	330276	1
5814	292602	1
5814	436044	1
5815	313872	1
5815	188982	1
5815	580168	1
5817	478966	1
5817	487975	1
5818	560025	1
5820	111131	1
5820	298796	1
5820	222663	1
5820	387008	1
5822	576651	1
5822	295199	1
5822	192647	1
5822	120935	1
5822	70231	1
5822	4780	1
5822	186206	1
5822	55680	1
5826	264408	1
5826	561282	1
5826	155379	1
5826	88546	1
5826	13715	1
5826	45509	1
5826	172736	1
5826	361905	1
5828	281495	1
5830	513942	1
5830	5573	1
5832	564675	1
5832	462440	1
5832	100121	1
5834	61853	1
5835	189587	1
5835	589607	1
5835	150927	1
5835	576097	1
5837	384819	1
5837	17954	1
5837	117790	1
5840	41262	1
5840	91911	1
5841	445887	1
5841	475192	1
5841	112271	1
5841	494148	1
5841	431840	1
5842	211308	1
5843	298224	1
5843	520217	1
5845	276955	1
5845	338532	1
5849	597681	1
5849	210707	1
5849	32199	1
5849	325235	1
5850	231416	1
5850	298014	1
5850	123216	1
5850	521144	1
5850	984	1
5850	561958	1
5850	83625	1
5850	390374	1
5854	395812	1
5854	138696	1
5854	484291	1
5855	176384	1
5856	496458	1
5856	431536	1
5856	290568	1
5856	362765	1
5857	556295	1
5860	531346	1
5860	19884	1
5860	190590	1
5860	149013	1
5860	243910	1
5861	256950	1
5861	494992	1
5861	419986	1
5861	516629	1
5861	253960	1
5865	581054	1
5865	240236	1
5865	71204	1
5866	380351	1
5866	319800	1
5866	298866	1
5872	109148	1
5872	9478	1
5873	474690	1
5873	444897	1
5874	547533	1
5874	89872	1
5874	60163	1
5876	183497	1
5876	281865	1
5877	415097	1
5877	416382	1
5877	60846	1
5877	132798	1
5877	72730	1
5878	34480	1
5878	426269	1
5878	171228	1
5878	37823	1
5878	96345	1
5878	347865	1
5878	369134	1
5878	505213	1
5878	77570	1
5878	133194	1
5878	447524	1
5878	187791	1
5878	190800	1
5878	547682	1
5879	421705	1
5879	174404	1
5879	308010	1
5879	264126	1
5882	440522	1
5882	489539	1
5882	121560	1
5882	304971	1
5883	33350	1
5883	490648	1
5883	599499	1
5883	243065	1
5883	343208	1
5883	241326	1
5883	188015	1
5883	340484	1
5883	194382	1
5883	552792	1
5883	324269	1
5883	206449	1
5883	320703	1
5884	296612	1
5884	512452	1
5884	54932	1
5885	338606	1
5885	100039	1
5889	473538	1
5889	25906	1
5889	382442	1
5890	124699	1
5890	111466	1
5890	275593	1
5891	47015	1
5891	522532	1
5892	160787	1
5892	104740	1
5892	417838	1
5894	113844	1
5894	511159	1
5894	90603	1
5894	535470	1
5894	535793	1
5894	334313	1
5895	149357	1
5895	293179	1
5895	379116	1
5895	374266	1
5896	367272	1
5896	230948	1
5896	368504	1
5896	303177	1
5897	282376	1
5900	253803	1
5900	350082	1
5900	160170	1
5900	171189	1
5900	509064	1
5902	307767	1
5902	368247	1
5902	313255	1
5902	509739	1
5902	18483	1
5904	26548	1
5904	39676	1
5905	509535	1
5910	105889	1
5911	402705	1
5912	258247	1
5912	39495	1
5913	117509	1
5913	371560	1
5914	393629	1
5915	317945	1
5915	263518	1
5918	403826	1
5918	501838	1
5923	565777	1
5923	13822	1
5923	396097	1
5923	595298	1
5925	77212	1
5928	39772	1
5928	471501	1
5928	414932	1
5928	259456	1
5930	35500	1
5930	277760	1
5930	114214	1
5931	365025	1
5931	394924	1
5931	76466	1
5932	467373	1
5932	66460	1
5933	171642	1
5933	53678	1
5933	599182	1
5933	172838	1
5933	365632	1
5934	425352	1
5934	307807	1
5934	463992	1
